ResponseId,Response,J_WorkerId,J_Gender,J_Literacy,J_Age,Empathy,R_WorkerId,R_Gender,R_Literacy,R_Age,Treatment,ConversationId,Confidence,R_Discreet,R_Effectiveness,R_Efficiency,R_Explanation,R_Intentuse,R_Satisfaction,R_Transparency,R_Trust,R_Useful,,,,,,,,,,,,0
3WAKVUDHUXCZR7PVJFMAK3K49C37UR,"Ok cool, ill see you then.",AD317NO9623GZ,female,native,36-45,slightly,A1QOYH3L51XG9Y,male,native,18-25,0,14,HighLow,disagree,neutral,disagree,strongagree,agree,agree,agree,neutral,neutral,,,,,,,,,,,,
3WAKVUDHUXCZR7PVJFMAK3K49C37UR,"Ok cool, ill see you then.",A2KT88CZUYJY6H,female,profession,26-35,moderately,A1QOYH3L51XG9Y,male,native,18-25,0,14,HighLow,disagree,neutral,disagree,strongagree,agree,agree,agree,neutral,neutral,,,,,,,,,,,,
3WAKVUDHUXCZR7PVJFMAK3K49C37UR,good luck finding it.,A166A2M31CW2C7,male,native,26-35,moderately,A1QOYH3L51XG9Y,male,native,18-25,0,15,HighLow,disagree,neutral,disagree,strongagree,agree,agree,agree,neutral,neutral,,,,,,,,,,,,
3WAKVUDHUXCZR7PVJFMAK3K49C37UR,good luck finding it.,AALQSXUP26KCF,male,native,26-35,extremely,A1QOYH3L51XG9Y,male,native,18-25,0,15,HighLow,disagree,neutral,disagree,strongagree,agree,agree,agree,neutral,neutral,,,,,,,,,,,,
3WAKVUDHUXCZR7PVJFMAK3K49C37UR,good luck finding it.,AAL9C3HQU74I2,male,native,18-25,extremely,A1QOYH3L51XG9Y,male,native,18-25,0,15,HighLow,disagree,neutral,disagree,strongagree,agree,agree,agree,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,What's going on?,ADLF8HVS3C7IL,male,native,18-25,very,A2Z6EQWA4XJQGI,female,native,18-25,2,1,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,What's going on?,A2BIZNP74JU80U,female,native,36-45,slightly,A2Z6EQWA4XJQGI,female,native,18-25,2,1,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,What's going on?,A33HA8ENAW2HOV,female,native,18-25,very,A2Z6EQWA4XJQGI,female,native,18-25,2,1,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"Hold on, what happened? I can come home now if you need.",A19D89YNO9Z52K,female,native,18-25,extremely,A1L8JYBHOL808M,female,native,18-25,1,1,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"Hold on, what happened? I can come home now if you need.",A2MMMYB7AE5RQN,male,native,26-35,extremely,A1L8JYBHOL808M,female,native,18-25,1,1,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"Hold on, what happened? I can come home now if you need.",A11MYV3D7SU24J,male,native,26-35,very,A1L8JYBHOL808M,female,native,18-25,1,1,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Sorry Mom, I'll do it right now",A27M4UQJMN22N4,male,native,18-25,slightly,A2Z6EQWA4XJQGI,female,native,18-25,2,2,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Sorry Mom, I'll do it right now",A1B76WYZ47BQJ,male,native,46-55,extremely,A2Z6EQWA4XJQGI,female,native,18-25,2,2,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Sorry Mom, I'll do it right now",A19LVWX8ZLO6CS,male,native,36-45,very,A2Z6EQWA4XJQGI,female,native,18-25,2,2,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,What did he do?,A2DF1NCVJ8V8K2,female,profession,56-65,extremely,A2Z6EQWA4XJQGI,female,native,18-25,2,3,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,What did he do?,A15WCNO32MHBAF,male,native,56-65,very,A2Z6EQWA4XJQGI,female,native,18-25,2,3,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,What did he do?,A3DCUNG3XOASX0,male,native,26-35,very,A2Z6EQWA4XJQGI,female,native,18-25,2,3,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Shit, sorry man it wasn't me though",A2BIZNP74JU80U,female,native,36-45,slightly,A2Z6EQWA4XJQGI,female,native,18-25,2,4,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Shit, sorry man it wasn't me though",AD317NO9623GZ,female,native,36-45,moderately,A2Z6EQWA4XJQGI,female,native,18-25,2,4,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Shit, sorry man it wasn't me though",A1IXH2QLUU5BKZ,male,native,26-35,slightly,A2Z6EQWA4XJQGI,female,native,18-25,2,4,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"I would confront him on it. That's just a shitty thing to do. If you want to break up, break up; don't prolong it.",A12EQIULBHM4HJ,female,native,26-35,slightly,A2Z6EQWA4XJQGI,female,native,18-25,2,5,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"I would confront him on it. That's just a shitty thing to do. If you want to break up, break up; don't prolong it.",A2BIZNP74JU80U,female,native,36-45,very,A2Z6EQWA4XJQGI,female,native,18-25,2,5,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"I would confront him on it. That's just a shitty thing to do. If you want to break up, break up; don't prolong it.",A3P6IXUM1ND35A,male,native,26-35,moderately,A2Z6EQWA4XJQGI,female,native,18-25,2,5,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"It's my kitchen, I'll deal with it when I get home.",A166A2M31CW2C7,male,native,26-35,none,A1L8JYBHOL808M,female,native,18-25,1,2,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"It's my kitchen, I'll deal with it when I get home.",A219VCQZADQ45W,female,native,56-65,none,A1L8JYBHOL808M,female,native,18-25,1,2,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"It's my kitchen, I'll deal with it when I get home.",A2H0I4FX8JHJDS,female,native,36-45,none,A1L8JYBHOL808M,female,native,18-25,1,2,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,haha I get it though,A27M4UQJMN22N4,male,native,18-25,moderately,A2Z6EQWA4XJQGI,female,native,18-25,0,6,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,haha I get it though,AQVXVMX61864S,male,native,26-35,moderately,A2Z6EQWA4XJQGI,female,native,18-25,0,6,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,haha I get it though,A2PZB9LF450MVX,female,native,26-35,very,A2Z6EQWA4XJQGI,female,native,18-25,0,6,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Sorry, that legit sucks",A15WCNO32MHBAF,male,native,56-65,very,A2Z6EQWA4XJQGI,female,native,18-25,0,7,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Sorry, that legit sucks",A19D89YNO9Z52K,female,native,18-25,slightly,A2Z6EQWA4XJQGI,female,native,18-25,0,7,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Sorry, that legit sucks",A19LVWX8ZLO6CS,male,native,36-45,very,A2Z6EQWA4XJQGI,female,native,18-25,0,7,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,what'd he do this time?,A19D89YNO9Z52K,female,native,18-25,very,A1L8JYBHOL808M,female,native,18-25,1,3,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,what'd he do this time?,A2BIZNP74JU80U,female,native,36-45,moderately,A1L8JYBHOL808M,female,native,18-25,1,3,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,what'd he do this time?,A219VCQZADQ45W,female,native,56-65,slightly,A1L8JYBHOL808M,female,native,18-25,1,3,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,See ya soon then,A23PQPECIUVKHC,male,native,26-35,none,A2Z6EQWA4XJQGI,female,native,18-25,0,8,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,See ya soon then,A3HGU6NO6U38IN,female,native,26-35,slightly,A2Z6EQWA4XJQGI,female,native,18-25,0,8,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,See ya soon then,A1Y8KKZE2XHW8X,female,native,26-35,slightly,A2Z6EQWA4XJQGI,female,native,18-25,0,8,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Hey, what do you need help with then?",AD317NO9623GZ,female,native,36-45,none,A2Z6EQWA4XJQGI,female,native,18-25,0,9,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Hey, what do you need help with then?",A82RLSJJXBKE8,female,native,18-25,slightly,A2Z6EQWA4XJQGI,female,native,18-25,0,9,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Hey, what do you need help with then?",A19LVWX8ZLO6CS,male,native,36-45,very,A2Z6EQWA4XJQGI,female,native,18-25,0,9,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,That sucks! Thanks for the heads up though!,A340UGIDGIF4W6,female,native,36-45,slightly,A2Z6EQWA4XJQGI,female,native,18-25,0,10,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,That sucks! Thanks for the heads up though!,A3Q9MCOULHCS4S,female,profession,36-45,moderately,A2Z6EQWA4XJQGI,female,native,18-25,0,10,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,That sucks! Thanks for the heads up though!,AALQSXUP26KCF,male,native,26-35,slightly,A2Z6EQWA4XJQGI,female,native,18-25,0,10,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I don't know anything, sorry man.",A219VCQZADQ45W,female,native,56-65,moderately,A1L8JYBHOL808M,female,native,18-25,1,4,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I don't know anything, sorry man.",A340UGIDGIF4W6,female,native,36-45,slightly,A1L8JYBHOL808M,female,native,18-25,1,4,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I don't know anything, sorry man.",A19D89YNO9Z52K,female,native,18-25,moderately,A1L8JYBHOL808M,female,native,18-25,1,4,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,No promises!,AQVXVMX61864S,male,native,26-35,moderately,A2Z6EQWA4XJQGI,female,native,18-25,0,11,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,No promises!,AC4QN4N0PY7YF,male,native,26-35,none,A2Z6EQWA4XJQGI,female,native,18-25,0,11,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,No promises!,A82RLSJJXBKE8,female,native,18-25,none,A2Z6EQWA4XJQGI,female,native,18-25,0,11,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,You should tell him that you know. Then break up with him first.,A2BIZNP74JU80U,female,native,36-45,moderately,A1L8JYBHOL808M,female,native,18-25,1,5,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,You should tell him that you know. Then break up with him first.,A3P6IXUM1ND35A,male,native,26-35,moderately,A1L8JYBHOL808M,female,native,18-25,1,5,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,You should tell him that you know. Then break up with him first.,A1B76WYZ47BQJ,male,native,46-55,extremely,A1L8JYBHOL808M,female,native,18-25,1,5,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Hey I'm not judging. Keep doing you.,A1B76WYZ47BQJ,male,native,46-55,moderately,A1L8JYBHOL808M,female,native,18-25,1,6,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Hey I'm not judging. Keep doing you.,A2MMMYB7AE5RQN,male,native,26-35,very,A1L8JYBHOL808M,female,native,18-25,1,6,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Hey I'm not judging. Keep doing you.,A33HA8ENAW2HOV,female,native,18-25,moderately,A1L8JYBHOL808M,female,native,18-25,1,6,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"I'm just tired and just want a lowkey night. Next time, promise.",AQVXVMX61864S,male,native,26-35,very,A2Z6EQWA4XJQGI,female,native,18-25,0,12,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"I'm just tired and just want a lowkey night. Next time, promise.",A3P6IXUM1ND35A,male,native,26-35,very,A2Z6EQWA4XJQGI,female,native,18-25,0,12,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"I'm just tired and just want a lowkey night. Next time, promise.",ADLF8HVS3C7IL,male,native,18-25,slightly,A2Z6EQWA4XJQGI,female,native,18-25,0,12,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I'm so sorry, this is a terrible situation for everyone.",A19LVWX8ZLO6CS,male,native,36-45,very,A1L8JYBHOL808M,female,native,18-25,1,7,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I'm so sorry, this is a terrible situation for everyone.",A1QSTGFG23OZHT,female,native,18-25,very,A1L8JYBHOL808M,female,native,18-25,1,7,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"I'm so sorry, this is a terrible situation for everyone.",AAL9C3HQU74I2,male,native,18-25,extremely,A1L8JYBHOL808M,female,native,18-25,1,7,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,What do you think we should do now then?,A231ZFAME6FLN,female,native,36-45,slightly,A2Z6EQWA4XJQGI,female,native,18-25,0,13,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,What do you think we should do now then?,A19LVWX8ZLO6CS,male,native,36-45,none,A2Z6EQWA4XJQGI,female,native,18-25,0,13,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,What do you think we should do now then?,A171S8E9IFSHH2,male,native,26-35,moderately,A2Z6EQWA4XJQGI,female,native,18-25,0,13,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Just tell me that you're upset instead of acting like this.,AD317NO9623GZ,female,native,36-45,none,A1L8JYBHOL808M,female,native,18-25,1,8,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Just tell me that you're upset instead of acting like this.,A82RLSJJXBKE8,female,native,18-25,very,A1L8JYBHOL808M,female,native,18-25,1,8,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Just tell me that you're upset instead of acting like this.,A3HGU6NO6U38IN,female,native,26-35,very,A1L8JYBHOL808M,female,native,18-25,1,8,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Okay, I'll talk to you soon then",A12EQIULBHM4HJ,female,native,26-35,moderately,A2Z6EQWA4XJQGI,female,native,18-25,0,14,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Okay, I'll talk to you soon then",AQVXVMX61864S,male,profession,26-35,moderately,A2Z6EQWA4XJQGI,female,native,18-25,0,14,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Okay, I'll talk to you soon then",A31VXHO41OL64M,male,native,26-35,moderately,A2Z6EQWA4XJQGI,female,native,18-25,0,14,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,What do you need?,AC4QN4N0PY7YF,male,native,26-35,moderately,A1L8JYBHOL808M,female,native,18-25,1,9,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,What do you need?,AD317NO9623GZ,female,native,36-45,none,A1L8JYBHOL808M,female,native,18-25,1,9,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,What do you need?,A15HH69K0VGFQ,female,native,26-35,slightly,A1L8JYBHOL808M,female,native,18-25,1,9,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Damn, where was the last place you saw it?",A2MMMYB7AE5RQN,male,native,26-35,very,A2Z6EQWA4XJQGI,female,native,18-25,0,15,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Damn, where was the last place you saw it?",A231ZFAME6FLN,female,native,36-45,moderately,A2Z6EQWA4XJQGI,female,native,18-25,0,15,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
39K0FND3AIBYX1IKHG783K50X3ZAMW,"Damn, where was the last place you saw it?",A1Y8KKZE2XHW8X,female,native,26-35,very,A2Z6EQWA4XJQGI,female,native,18-25,0,15,HighOnly,disagree,neutral,agree,neutral,neutral,agree,neutral,neutral,neutral,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,that's the worst! i'm sorry,AAL9C3HQU74I2,male,native,18-25,very,A1L8JYBHOL808M,female,native,18-25,1,10,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,that's the worst! i'm sorry,A2BIZNP74JU80U,female,native,36-45,moderately,A1L8JYBHOL808M,female,native,18-25,1,10,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,that's the worst! i'm sorry,A1HHT4MFOX3MAY,male,native,18-25,very,A1L8JYBHOL808M,female,native,18-25,1,10,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I bet it isn't that bad and I'll help clean up when I get there.,A3PNCUDQAOHW8H,female,native,46-55,very,A3PRZRK9IC5CBI,male,native,36-45,1,1,Default,agree,agree,agree,neutral,agree,agree,agree,agree,agree,,,,,,,,,,,,
3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I bet it isn't that bad and I'll help clean up when I get there.,A3CENIDTHHT4R8,female,native,56-65,moderately,A3PRZRK9IC5CBI,male,native,36-45,1,1,Default,agree,agree,agree,neutral,agree,agree,agree,agree,agree,,,,,,,,,,,,
3FTOP5WARGKCVGEHMHXNYM16KNT0JS,I bet it isn't that bad and I'll help clean up when I get there.,A19LVWX8ZLO6CS,male,native,36-45,moderately,A3PRZRK9IC5CBI,male,native,36-45,1,1,Default,agree,agree,agree,neutral,agree,agree,agree,agree,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Luckily you own a microwave.,AAL9C3HQU74I2,male,native,18-25,very,A1L8JYBHOL808M,female,native,18-25,0,11,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Luckily you own a microwave.,A2BIZNP74JU80U,female,native,36-45,none,A1L8JYBHOL808M,female,native,18-25,0,11,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Luckily you own a microwave.,A2MMMYB7AE5RQN,male,native,26-35,none,A1L8JYBHOL808M,female,native,18-25,0,11,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Yes I'm sorry that I keep bailing. I'm having a hard time.,ADLF8HVS3C7IL,male,native,18-25,moderately,A1L8JYBHOL808M,female,native,18-25,0,12,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Yes I'm sorry that I keep bailing. I'm having a hard time.,A19D89YNO9Z52K,female,native,18-25,extremely,A1L8JYBHOL808M,female,native,18-25,0,12,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Yes I'm sorry that I keep bailing. I'm having a hard time.,A3GNQDFPZALU92,male,native,26-35,slightly,A1L8JYBHOL808M,female,native,18-25,0,12,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Well what do you want to do?,A3P6IXUM1ND35A,male,native,26-35,slightly,A1L8JYBHOL808M,female,native,18-25,0,13,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Well what do you want to do?,A19LVWX8ZLO6CS,male,native,36-45,none,A1L8JYBHOL808M,female,native,18-25,0,13,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,Well what do you want to do?,AC4QN4N0PY7YF,male,native,26-35,none,A1L8JYBHOL808M,female,native,18-25,0,13,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"Thanks, call you then.",A15WCNO32MHBAF,male,native,56-65,very,A1L8JYBHOL808M,female,native,18-25,0,14,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"Thanks, call you then.",A19D89YNO9Z52K,female,native,18-25,extremely,A1L8JYBHOL808M,female,native,18-25,0,14,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
3D8YOU6S9FGGN7BQ05HIEPK8E1K6US,"Thanks, call you then.",AQVXVMX61864S,male,native,26-35,moderately,A1L8JYBHOL808M,female,native,18-25,0,14,Default,strongagree,agree,agree,strongagree,agree,disagree,disagree,neutral,agree,,,,,,,,,,,,
