HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.TaskType,Input.TreatmentType,Input.ConversationId,Input.ResponseId,Input.Response,Answer.age,Answer.comment,Answer.empathy,Answer.fakeinput,Answer.gender,Answer.literacy,Approve,Reject
3JMNNNO3B102AQJ0I1FFHHS80M0W2X,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,37XITHEISX5DNWSA62ZGVEPY3GARC4,A24DSECWUBZC0Z,Submitted,Mon Feb 19 10:46:54 PST 2018,Mon Feb 19 10:47:10 PST 2018,Thu Feb 22 10:47:10 PST 2018,,,,16,0% (0/0),0% (0/0),0% (0/0),1,0,6,3FTOP5WARGKCVGEHMHXNYM16K2Q0JJ,You are forgiven...I could never give up coffee.,36-45,{},very,{},male,native,,
3JMNNNO3B102AQJ0I1FFHHS80M0W2X,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3C5W7UE9CGMATEQDSQZMNSGYYB0XMP,A2Z3I9XW0SHBPY,Submitted,Mon Feb 19 10:48:58 PST 2018,Mon Feb 19 10:49:38 PST 2018,Thu Feb 22 10:49:38 PST 2018,,,,40,0% (0/0),0% (0/0),0% (0/0),1,0,6,3FTOP5WARGKCVGEHMHXNYM16K2Q0JJ,You are forgiven...I could never give up coffee.,46-55,{},very,{},male,native,,
3QMELQS6Y57LKVLF69HCKV13OCO6RM,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,32SVAV9L3G5XBFAABY2T7LWUXZ83A9,A1NLJ1L4VCQYV2,Submitted,Mon Feb 19 10:40:32 PST 2018,Mon Feb 19 10:41:24 PST 2018,Thu Feb 22 10:41:24 PST 2018,,,,52,0% (0/0),0% (0/0),0% (0/0),1,0,6,3I0BTBYZAYH2Q59G8HYQ89GUXBWY0I,It's ok.  I know how hard diets can be.,26-35,{},very,{},male,native,,
3QMELQS6Y57LKVLF69HCKV13OCO6RM,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,37KGEN7NJ4MB58LZYFHXAJOQ1H1PPO,A2A0M30DSA7ZN,Submitted,Mon Feb 19 10:45:46 PST 2018,Mon Feb 19 10:55:42 PST 2018,Thu Feb 22 10:55:42 PST 2018,,,,596,0% (0/0),0% (0/0),0% (0/0),1,0,6,3I0BTBYZAYH2Q59G8HYQ89GUXBWY0I,It's ok.  I know how hard diets can be.,26-35,{},very,{},female,native,,
3QMELQS6Y57LKVLF69HCKV13OCO6RM,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3LYA37P8IRJ8QNN92IUOJIX2Q3GBKO,A3GLMBZSG3VU4P,Submitted,Mon Feb 19 10:44:37 PST 2018,Mon Feb 19 10:44:54 PST 2018,Thu Feb 22 10:44:54 PST 2018,,,,17,0% (0/0),0% (0/0),0% (0/0),1,0,6,3I0BTBYZAYH2Q59G8HYQ89GUXBWY0I,It's ok.  I know how hard diets can be.,18-25,{},extremely,{},female,native,,
33BFF6QPI17RV8FJM1TK0RX0600W38,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,37ZHEEHM6XIFSDCC4VQ9XUU4WR137H,A2CK0OXMPOR9LE,Submitted,Mon Feb 19 10:37:31 PST 2018,Mon Feb 19 10:38:07 PST 2018,Thu Feb 22 10:38:07 PST 2018,,,,36,0% (0/0),0% (0/0),0% (0/0),1,0,6,3IFS6Q0HJJFG1EEND1V7WRSP2HDIS9,"Sorry, I didn't mean to pry",26-35,{},moderately,{},male,native,,
33BFF6QPI17RV8FJM1TK0RX0600W38,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3DY4FPOOA2K9M5YAXJULL6DNONQVR7,A3MYTEE8WSEQ2Z,Submitted,Mon Feb 19 10:46:32 PST 2018,Mon Feb 19 10:47:16 PST 2018,Thu Feb 22 10:47:16 PST 2018,,,,44,0% (0/0),0% (0/0),0% (0/0),1,0,6,3IFS6Q0HJJFG1EEND1V7WRSP2HDIS9,"Sorry, I didn't mean to pry",18-25,{},very,{},male,native,,
33BFF6QPI17RV8FJM1TK0RX0600W38,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3JZQSN0I3R6T1I36HTV54GWUYKQGF7,A3GLMBZSG3VU4P,Submitted,Mon Feb 19 10:43:25 PST 2018,Mon Feb 19 10:43:42 PST 2018,Thu Feb 22 10:43:42 PST 2018,,,,17,0% (0/0),0% (0/0),0% (0/0),1,0,6,3IFS6Q0HJJFG1EEND1V7WRSP2HDIS9,"Sorry, I didn't mean to pry",18-25,{},moderately,{},female,native,,
3YGYP136415TRGR75Q3TM6NPJ2CRNG,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3DH6GAKTYZLZSQF6CBBIE8JGFLAZYC,A3U761PEG7MFKT,Submitted,Mon Feb 19 10:45:05 PST 2018,Mon Feb 19 10:45:26 PST 2018,Thu Feb 22 10:45:26 PST 2018,,,,21,0% (0/0),0% (0/0),0% (0/0),1,0,6,3TXMY6UCAFKDBVDATNAGQOFT7QBQCX,"You're forgiven, we all do it sometimes.",36-45,{},extremely,{},female,native,,
3YGYP136415TRGR75Q3TM6NPJ2CRNG,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3N2BF7Y2VRQD7OQYNMH0K6S4ALHHMG,A1JEMN51X76N2O,Submitted,Mon Feb 19 10:48:19 PST 2018,Mon Feb 19 10:53:52 PST 2018,Thu Feb 22 10:53:52 PST 2018,,,,333,0% (0/0),0% (0/0),0% (0/0),1,0,6,3TXMY6UCAFKDBVDATNAGQOFT7QBQCX,"You're forgiven, we all do it sometimes.",46-55,{},extremely,{},female,native,,
3YGYP136415TRGR75Q3TM6NPJ2CRNG,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3X65QVEQI1J2KYXX1I2K92GZXOMCL0,A1H4GJFI4NJWKV,Submitted,Mon Feb 19 10:48:21 PST 2018,Mon Feb 19 10:48:31 PST 2018,Thu Feb 22 10:48:31 PST 2018,,,,10,0% (0/0),0% (0/0),0% (0/0),1,0,6,3TXMY6UCAFKDBVDATNAGQOFT7QBQCX,"You're forgiven, we all do it sometimes.",36-45,{},slightly,{},female,native,,
36FFXPMST9KYK7DGA0RCNRLOM3JOHV,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3DL65MZB8EBOESN5KWFGW7QFORKECE,A30V8858N0WEW,Submitted,Mon Feb 19 10:44:50 PST 2018,Mon Feb 19 10:45:22 PST 2018,Thu Feb 22 10:45:22 PST 2018,,,,32,0% (0/0),0% (0/0),0% (0/0),1,0,6,3TYCR1GOTDFFSR87TWMSK0HK63DZLL,"Only Jesus can forgive your sins, my child.",36-45,{},none,{},male,native,,
36FFXPMST9KYK7DGA0RCNRLOM3JOHV,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3MB8LZR5BGPK3W9LTVJIXLT72XSKLI,A3U761PEG7MFKT,Submitted,Mon Feb 19 10:39:27 PST 2018,Mon Feb 19 10:40:01 PST 2018,Thu Feb 22 10:40:01 PST 2018,,,,34,0% (0/0),0% (0/0),0% (0/0),1,0,6,3TYCR1GOTDFFSR87TWMSK0HK63DZLL,"Only Jesus can forgive your sins, my child.",36-45,{},none,{},female,native,,
36FFXPMST9KYK7DGA0RCNRLOM3JOHV,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3NGI5ARFTU18OG2XDD679N6SY1VP1K,APRBKGIRNIXRW,Submitted,Mon Feb 19 10:47:12 PST 2018,Mon Feb 19 10:55:44 PST 2018,Thu Feb 22 10:55:44 PST 2018,,,,512,0% (0/0),0% (0/0),0% (0/0),1,0,6,3TYCR1GOTDFFSR87TWMSK0HK63DZLL,"Only Jesus can forgive your sins, my child.",26-35,{},none,{},male,native,,
3DWNFENNE3RQ7KYOFGFOL6VYI4O4J7,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3018Q3ZVOJMPUHVCMO3PPJZA3DORA1,A1H4GJFI4NJWKV,Submitted,Mon Feb 19 10:44:10 PST 2018,Mon Feb 19 10:44:24 PST 2018,Thu Feb 22 10:44:24 PST 2018,,,,14,0% (0/0),0% (0/0),0% (0/0),1,0,6,3V0Z7YWSIZWSILHPITFKKY5FCR6V2G,Just meant that is probably why I didn't recognize you. Not a sin in my eyes. Forgiven:),36-45,{},slightly,{},female,native,,
3DWNFENNE3RQ7KYOFGFOL6VYI4O4J7,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,320DUZ38G8I96KP20JMQJEOMRR8GJB,AK467M5VTG7N4,Submitted,Mon Feb 19 10:47:05 PST 2018,Mon Feb 19 10:47:57 PST 2018,Thu Feb 22 10:47:57 PST 2018,,,,52,0% (0/0),0% (0/0),0% (0/0),1,0,6,3V0Z7YWSIZWSILHPITFKKY5FCR6V2G,Just meant that is probably why I didn't recognize you. Not a sin in my eyes. Forgiven:),26-35,No.,extremely,{},male,native,,
3DWNFENNE3RQ7KYOFGFOL6VYI4O4J7,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3U84XHCDID9JUJ1MN4NBYJF9KKCZ4S,A2KCYHT0N7EMCT,Submitted,Mon Feb 19 10:47:27 PST 2018,Mon Feb 19 10:50:08 PST 2018,Thu Feb 22 10:50:08 PST 2018,,,,161,0% (0/0),0% (0/0),0% (0/0),1,0,6,3V0Z7YWSIZWSILHPITFKKY5FCR6V2G,Just meant that is probably why I didn't recognize you. Not a sin in my eyes. Forgiven:),26-35,{},extremely,{},female,native,,
3QI9WAYOGQ7XLALSLYHHA56ZAE76SA,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3IRIK4HM3BGK1DUQEEWIKJY27TV6CK,AYXXCTW7FHTVQ,Submitted,Mon Feb 19 10:41:18 PST 2018,Mon Feb 19 10:42:32 PST 2018,Thu Feb 22 10:42:32 PST 2018,,,,74,0% (0/0),0% (0/0),0% (0/0),1,0,6,3X31TUMD7YIIXVNZLLD0S6X8TNV1LR,Haha. I know I couldn't give up coffee.   We should meet up for a coffee date soon.,46-55,{},slightly,{},female,native,,
3QI9WAYOGQ7XLALSLYHHA56ZAE76SA,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3NXNZ5RS1BT17F1SL4RJO7XQWJD794,A2A0M30DSA7ZN,Submitted,Mon Feb 19 10:44:47 PST 2018,Mon Feb 19 10:53:22 PST 2018,Thu Feb 22 10:53:22 PST 2018,,,,515,0% (0/0),0% (0/0),0% (0/0),1,0,6,3X31TUMD7YIIXVNZLLD0S6X8TNV1LR,Haha. I know I couldn't give up coffee.   We should meet up for a coffee date soon.,26-35,{},moderately,{},female,native,,
3QI9WAYOGQ7XLALSLYHHA56ZAE76SA,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3RXCAC0YISLKM3TJ9FPZUOF8BGFG8S,A3MYTEE8WSEQ2Z,Submitted,Mon Feb 19 10:48:52 PST 2018,Mon Feb 19 10:58:15 PST 2018,Thu Feb 22 10:58:15 PST 2018,,,,563,0% (0/0),0% (0/0),0% (0/0),1,0,6,3X31TUMD7YIIXVNZLLD0S6X8TNV1LR,Haha. I know I couldn't give up coffee.   We should meet up for a coffee date soon.,18-25,{},slightly,{},male,native,,
3BAKUKE49H8QD9KI035VPZAMG181RJ,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,39ZSFO5CA9SSB2QXKOB7NTPD0ZLUJN,A11T4227GSO6EP,Submitted,Mon Feb 19 10:39:41 PST 2018,Mon Feb 19 10:49:35 PST 2018,Thu Feb 22 10:49:35 PST 2018,,,,594,0% (0/0),0% (0/0),0% (0/0),1,0,6,3ZGVPD4G6UD3B4GC25OJ6RR10C9TZK,I don't blame you. I couldn't give it up either if I wanted to!,26-35,{},very,{},male,profession,,
3BAKUKE49H8QD9KI035VPZAMG181RJ,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3E47SOBEYRS0UXPRGF57HMO7GKSICS,A1H4GJFI4NJWKV,Submitted,Mon Feb 19 10:48:45 PST 2018,Mon Feb 19 10:48:56 PST 2018,Thu Feb 22 10:48:56 PST 2018,,,,11,0% (0/0),0% (0/0),0% (0/0),1,0,6,3ZGVPD4G6UD3B4GC25OJ6RR10C9TZK,I don't blame you. I couldn't give it up either if I wanted to!,36-45,{},slightly,{},female,native,,
3BAKUKE49H8QD9KI035VPZAMG181RJ,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3Z4XG4ZF49NV8PO9YPP3IAF3E6AX80,APRBKGIRNIXRW,Submitted,Mon Feb 19 10:47:53 PST 2018,Mon Feb 19 10:56:17 PST 2018,Thu Feb 22 10:56:17 PST 2018,,,,504,0% (0/0),0% (0/0),0% (0/0),1,0,6,3ZGVPD4G6UD3B4GC25OJ6RR10C9TZK,I don't blame you. I couldn't give it up either if I wanted to!,26-35,{},slightly,{},male,native,,
3MDKGGG61QJY0AY7AYM7KA2LCXL6TZ,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,32RIADZIST0MT7F8SCT32QI6X5C4SS,A2A0M30DSA7ZN,Submitted,Mon Feb 19 10:45:25 PST 2018,Mon Feb 19 10:54:42 PST 2018,Thu Feb 22 10:54:42 PST 2018,,,,557,0% (0/0),0% (0/0),0% (0/0),1,0,6,3AMW0RGHOEYB2N9MI0456UJV1UCPNO,"Okay, well, next time coffees on me",26-35,{},very,{},female,native,,
3MDKGGG61QJY0AY7AYM7KA2LCXL6TZ,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3S4AW7T80CEZPUKI83W2Q44B5B64LG,AY9S6HCHZ8F1Y,Submitted,Mon Feb 19 10:50:51 PST 2018,Mon Feb 19 10:55:25 PST 2018,Thu Feb 22 10:55:25 PST 2018,,,,274,0% (0/0),0% (0/0),0% (0/0),1,0,6,3AMW0RGHOEYB2N9MI0456UJV1UCPNO,"Okay, well, next time coffees on me",26-35,{},slightly,{},male,native,,
3MDKGGG61QJY0AY7AYM7KA2LCXL6TZ,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3TS1AR6UQRAA8PS5OQRBY3J1ZHHF7D,APRBKGIRNIXRW,Submitted,Mon Feb 19 11:17:06 PST 2018,Mon Feb 19 11:44:17 PST 2018,Thu Feb 22 11:44:17 PST 2018,,,,1631,0% (0/0),0% (0/0),0% (0/0),1,0,6,3AMW0RGHOEYB2N9MI0456UJV1UCPNO,"Okay, well, next time coffees on me",26-35,{},slightly,{},male,native,,
3UDTAB6HH6VK2K3EA319K9RI5NW901,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,373ERPL3YP4U9DULSOU6KOP2R29TRO,A14M2EERU7E8KD,Submitted,Mon Feb 19 10:43:58 PST 2018,Mon Feb 19 11:11:11 PST 2018,Thu Feb 22 11:11:11 PST 2018,,,,1633,0% (0/0),0% (0/0),0% (0/0),1,0,6,3EFE17QCRD1G5J337JDMWFRA20KHST,To each his own man.  No judgement here.,26-35,{},slightly,{},female,native,,
3UDTAB6HH6VK2K3EA319K9RI5NW901,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3JJVG1YBECT58426VVQIHTEKTDL5BX,A33M7EZ72P8TWF,Submitted,Mon Feb 19 10:45:47 PST 2018,Mon Feb 19 10:46:17 PST 2018,Thu Feb 22 10:46:17 PST 2018,,,,30,0% (0/1),0% (0/0),0% (0/0),1,0,6,3EFE17QCRD1G5J337JDMWFRA20KHST,To each his own man.  No judgement here.,26-35,NONE,none,{},male,native,,
3UDTAB6HH6VK2K3EA319K9RI5NW901,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3Z4AIRP3C79DXP4OZ4GO30SV0041XK,AQ5RV9HW7U6ID,Submitted,Mon Feb 19 10:44:34 PST 2018,Mon Feb 19 10:44:50 PST 2018,Thu Feb 22 10:44:50 PST 2018,,,,16,0% (0/0),0% (0/0),0% (0/0),1,0,6,3EFE17QCRD1G5J337JDMWFRA20KHST,To each his own man.  No judgement here.,18-25,{},slightly,{},male,native,,
30F94FBDNRG46MF26P3FVQODQYVTB6,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,33FBRBDW6PV75RDE7TTG4XUTDOLC8C,A2SKVQA1LQCH0M,Submitted,Mon Feb 19 10:42:00 PST 2018,Mon Feb 19 10:42:41 PST 2018,Thu Feb 22 10:42:41 PST 2018,,,,41,0% (0/0),0% (0/0),0% (0/0),1,1,6,3HHRAGRYX918SLTR2Q8LZTJLMYAO9E,It is OK. Let's meet together and have a cup of coffee talking to each other.,26-35,{},moderately,{},female,profession,,
30F94FBDNRG46MF26P3FVQODQYVTB6,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,33OOO72IVIHQ3B52AR4BVTQGR15CT0,A3U761PEG7MFKT,Submitted,Mon Feb 19 10:39:08 PST 2018,Mon Feb 19 10:39:26 PST 2018,Thu Feb 22 10:39:26 PST 2018,,,,18,0% (0/0),0% (0/0),0% (0/0),1,1,6,3HHRAGRYX918SLTR2Q8LZTJLMYAO9E,It is OK. Let's meet together and have a cup of coffee talking to each other.,36-45,{},slightly,{},female,native,,
30F94FBDNRG46MF26P3FVQODQYVTB6,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3GFK2QRXXADXW70HQMME47R53E25WC,A7KLTVEIASF4J,Submitted,Mon Feb 19 10:40:44 PST 2018,Mon Feb 19 10:40:53 PST 2018,Thu Feb 22 10:40:53 PST 2018,,,,9,100% (1/1),0% (0/0),0% (0/0),1,1,6,3HHRAGRYX918SLTR2Q8LZTJLMYAO9E,It is OK. Let's meet together and have a cup of coffee talking to each other.,26-35,{},moderately,{},male,native,,
3S37Y8CWI8WCD4YNMFY3AWP6K0WW4T,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,33SA9F9TRYQXSQTA1NFH81XIG71WE4,A3TWIUN2YTYNML,Submitted,Mon Feb 19 10:44:46 PST 2018,Mon Feb 19 10:45:17 PST 2018,Thu Feb 22 10:45:17 PST 2018,,,,31,0% (0/0),0% (0/0),0% (0/0),1,1,6,3L6L49WXW1TLN5HXGGGV9F8EJBN54Q,your sins are forgiven jess. lol,36-45,{},extremely,{},female,native,,
3S37Y8CWI8WCD4YNMFY3AWP6K0WW4T,39WEDTMWD6CAM9UBA81S5KWI922VX6,"Quick 1-minute task, help rate text messages","Help a research project make a rating on text messages that you ""received""",text message,$0.05 ,Mon Feb 19 10:36:59 PST 2018,3,BatchId:3121197;OriginalHitTemplateId:920937336;,1800,259200,Thu Feb 22 10:36:59 PST 2018,,,3J88R45B2HUGEHNQK6RE4WAT3GAXPK,A8E99XNOTT390,Submitted,Mon Feb 19 10:46:30 PST 2018,Mon Feb 19 10:47:07 PST 2018,Thu Feb 22 10:47:07 PST 2018,,,,37,0% (0/0),0% (0/0),0% (0/0),1,1,6,3L6L49WXW1TLN5HXGGGV9F8EJBN54Q,your sins are forgiven jess. lol,36-45,{},very,{},female,native,,
