ResponseId,Response,J_WorkerId,J_Gender,J_Literacy,J_Age,Empathy,R_WorkerId,R_Gender,R_Literacy,R_Age,Treatment,ConversationId,Precision,,,,,,,,,,,,,,,,,,,,,0
3WYGZ5XF3XB7794BD4GJ9772URISKM,"damn, that is bad",A2J7GCLIVCZWH8,female,native,18-25,slightly,A1D3QRG52OISSR,male,native,26-35,1,10,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"damn, that is bad",A1V9MN88VQ1LEB,male,profession,26-35,very,A1D3QRG52OISSR,male,native,26-35,1,10,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,C'mon don't be like that,AS7IGPU2RHT6I,female,native,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,1,1,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,C'mon don't be like that,ACDX50KGPE97I,male,native,26-35,none,A1HRHFU7KTS0KW,female,native,18-25,1,1,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,C'mon don't be like that,A22PVWOPGX9AG6,female,native,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,1,1,0.7,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"they wouldn't,  see you in 5",AJUL5E52QS2P5,male,profession,18-25,very,A1D3QRG52OISSR,male,native,26-35,0,11,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"they wouldn't,  see you in 5",A37LZCSEEW0L0X,male,profession,26-35,slightly,A1D3QRG52OISSR,male,native,26-35,0,11,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"they wouldn't,  see you in 5",A1XSX19SIQ9U4W,female,native,56-65,none,A1D3QRG52OISSR,male,native,26-35,0,11,0.9,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"Wasn't me man, Thats not my place",A1T02KY1E9YI3I,male,profession,26-35,moderately,A1WOV2JIV5I9VE,female,native,18-25,0,4,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"Wasn't me man, Thats not my place",A1HYMGPYXU97ZN,male,native,18-25,very,A1WOV2JIV5I9VE,female,native,18-25,0,4,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"Wasn't me man, Thats not my place",AXKV2UQ5HEG29,male,native,26-35,moderately,A1WOV2JIV5I9VE,female,native,18-25,0,4,0.6,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"Yeah, I am fine. just not in the mood.",A1HYMGPYXU97ZN,male,native,18-25,moderately,A1D3QRG52OISSR,male,native,26-35,0,12,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"Yeah, I am fine. just not in the mood.",A1YSYRDAYFLP0H,female,native,36-45,moderately,A1D3QRG52OISSR,male,native,26-35,0,12,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"Yeah, I am fine. just not in the mood.",A19CKDMMK8Z6QC,male,native,18-25,slightly,A1D3QRG52OISSR,male,native,26-35,0,12,0.9,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"Confront him first, he can not get away with that",ACDX50KGPE97I,male,native,26-35,moderately,A1WOV2JIV5I9VE,female,native,18-25,1,5,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"Confront him first, he can not get away with that",A1HYMGPYXU97ZN,male,native,18-25,moderately,A1WOV2JIV5I9VE,female,native,18-25,1,5,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"Confront him first, he can not get away with that",A1T02KY1E9YI3I,male,profession,26-35,moderately,A1WOV2JIV5I9VE,female,native,18-25,1,5,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,It's not a big deal,ACDX50KGPE97I,male,native,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,0,2,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,It's not a big deal,A1T02KY1E9YI3I,male,profession,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,0,2,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,It's not a big deal,APEB5ERGCYP6D,male,profession,26-35,moderately,A1HRHFU7KTS0KW,female,native,18-25,0,2,0.7,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"Yeah, I know. What can we do?",A2T5DC2TXEEMBV,male,profession,18-25,moderately,A1D3QRG52OISSR,male,native,26-35,0,13,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"Yeah, I know. What can we do?",A1XSX19SIQ9U4W,female,native,56-65,moderately,A1D3QRG52OISSR,male,native,26-35,0,13,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"Yeah, I know. What can we do?",A3RH0FSJYQSFEZ,female,native,26-35,slightly,A1D3QRG52OISSR,male,native,26-35,0,13,0.9,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"geez, calm down",A1V9MN88VQ1LEB,male,profession,26-35,none,A1WOV2JIV5I9VE,female,native,18-25,1,6,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"geez, calm down",ASZFG2YOQA71C,male,native,18-25,none,A1WOV2JIV5I9VE,female,native,18-25,1,6,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"geez, calm down",A1T02KY1E9YI3I,male,profession,26-35,very,A1WOV2JIV5I9VE,female,native,18-25,1,6,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,That seems tough,APEB5ERGCYP6D,male,profession,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,1,3,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,That seems tough,A2BAQ9TNQ0ACXU,male,native,26-35,very,A1HRHFU7KTS0KW,female,native,18-25,1,3,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,That seems tough,A3PJ51GS2AKBO6,male,native,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,1,3,0.7,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"All right, will call at 2pm",A1T02KY1E9YI3I,male,profession,26-35,moderately,A1D3QRG52OISSR,male,native,26-35,0,14,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"All right, will call at 2pm",ACDX50KGPE97I,male,native,26-35,very,A1D3QRG52OISSR,male,native,26-35,0,14,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,"All right, will call at 2pm",A2BAQ9TNQ0ACXU,male,native,26-35,moderately,A1D3QRG52OISSR,male,native,26-35,0,14,0.9,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,"I didn't, no idea who did",A1NKBXOTZAI1YK,male,native,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,1,4,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,"I didn't, no idea who did",APEB5ERGCYP6D,male,profession,26-35,moderately,A1HRHFU7KTS0KW,female,native,18-25,1,4,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,"I didn't, no idea who did",A1T02KY1E9YI3I,male,profession,26-35,none,A1HRHFU7KTS0KW,female,native,18-25,1,4,0.7,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I am so sorry.,A1T02KY1E9YI3I,male,profession,26-35,moderately,A1WOV2JIV5I9VE,female,native,18-25,1,7,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I am so sorry.,A2J7GCLIVCZWH8,female,native,18-25,very,A1WOV2JIV5I9VE,female,native,18-25,1,7,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I am so sorry.,AD2YWEL005W9Y,male,native,18-25,moderately,A1WOV2JIV5I9VE,female,native,18-25,1,7,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,You should break up with him,ASZFG2YOQA71C,male,native,18-25,none,A1HRHFU7KTS0KW,female,native,18-25,1,5,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,You should break up with him,APEB5ERGCYP6D,male,profession,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,1,5,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,You should break up with him,A1T02KY1E9YI3I,male,profession,26-35,very,A1HRHFU7KTS0KW,female,native,18-25,1,5,0.7,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,guess i won't be on my way.,ASZFG2YOQA71C,male,native,18-25,none,A1WOV2JIV5I9VE,female,native,18-25,0,8,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,guess i won't be on my way.,ACDX50KGPE97I,male,native,26-35,none,A1WOV2JIV5I9VE,female,native,18-25,0,8,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,guess i won't be on my way.,A19CKDMMK8Z6QC,male,native,18-25,slightly,A1WOV2JIV5I9VE,female,native,18-25,0,8,0.6,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,That's bad. anything I can do to help?,AQP74RCFA4CF8,female,native,46-55,extremely,A1D3QRG52OISSR,male,native,26-35,1,15,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,That's bad. anything I can do to help?,A1T02KY1E9YI3I,male,profession,26-35,moderately,A1D3QRG52OISSR,male,native,26-35,1,15,0.9,,,,,,,,,,,,,,,,,,,,,
3WYGZ5XF3XB7794BD4GJ9772URISKM,That's bad. anything I can do to help?,A2J7GCLIVCZWH8,female,native,18-25,very,A1D3QRG52OISSR,male,native,26-35,1,15,0.9,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,What can i help you with?,APEB5ERGCYP6D,male,profession,26-35,moderately,A1WOV2JIV5I9VE,female,native,18-25,0,9,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,What can i help you with?,A3PJ51GS2AKBO6,male,native,26-35,moderately,A1WOV2JIV5I9VE,female,native,18-25,0,9,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,What can i help you with?,AM0WOQRVW5NSI,male,native,36-45,slightly,A1WOV2JIV5I9VE,female,native,18-25,0,9,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Haha it's alright,APEB5ERGCYP6D,male,profession,26-35,moderately,A1HRHFU7KTS0KW,female,native,18-25,1,6,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Haha it's alright,A1T02KY1E9YI3I,male,profession,26-35,very,A1HRHFU7KTS0KW,female,native,18-25,1,6,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Haha it's alright,A3PJ51GS2AKBO6,male,native,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,1,6,0.7,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,why?,A1T02KY1E9YI3I,male,profession,26-35,moderately,AM8OWAW9TUVLN,male,native,26-35,1,1,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,why?,A1V9MN88VQ1LEB,male,profession,26-35,none,AM8OWAW9TUVLN,male,native,26-35,1,1,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,why?,AS7IGPU2RHT6I,female,native,26-35,slightly,AM8OWAW9TUVLN,male,native,26-35,1,1,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,Sorry about that!,A1OSRB1Q63XXWZ,female,native,56-65,moderately,AM8OWAW9TUVLN,male,native,26-35,0,2,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,Sorry about that!,ACDX50KGPE97I,male,native,26-35,slightly,AM8OWAW9TUVLN,male,native,26-35,0,2,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,Sorry about that!,APEB5ERGCYP6D,male,profession,26-35,moderately,AM8OWAW9TUVLN,male,native,26-35,0,2,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I hate when that happens,A3PJ51GS2AKBO6,male,native,26-35,slightly,A1WOV2JIV5I9VE,female,native,18-25,1,10,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I hate when that happens,AXKV2UQ5HEG29,male,native,26-35,slightly,A1WOV2JIV5I9VE,female,native,18-25,1,10,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I hate when that happens,A2T5DC2TXEEMBV,male,profession,18-25,none,A1WOV2JIV5I9VE,female,native,18-25,1,10,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,I'm so sorry to hear that,APEB5ERGCYP6D,male,profession,26-35,moderately,A1HRHFU7KTS0KW,female,native,18-25,1,7,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,I'm so sorry to hear that,A1T02KY1E9YI3I,male,profession,26-35,very,A1HRHFU7KTS0KW,female,native,18-25,1,7,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,I'm so sorry to hear that,A1V9MN88VQ1LEB,male,profession,26-35,extremely,A1HRHFU7KTS0KW,female,native,18-25,1,7,0.7,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,oh yea,A19KWRLD7P57VJ,male,native,26-35,none,AM8OWAW9TUVLN,male,native,26-35,1,3,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,oh yea,A1HYMGPYXU97ZN,male,native,18-25,none,AM8OWAW9TUVLN,male,native,26-35,1,3,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,oh yea,A1XSX19SIQ9U4W,female,native,56-65,slightly,AM8OWAW9TUVLN,male,native,26-35,1,3,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,That's not an answer,A3PJ51GS2AKBO6,male,native,26-35,none,A1HRHFU7KTS0KW,female,native,18-25,0,8,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,That's not an answer,A7JIY8AH7GTEF,male,profession,26-35,moderately,A1HRHFU7KTS0KW,female,native,18-25,0,8,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,That's not an answer,AM0WOQRVW5NSI,male,native,36-45,none,A1HRHFU7KTS0KW,female,native,18-25,0,8,0.7,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,wonder who told her,A1OSRB1Q63XXWZ,female,native,56-65,moderately,AM8OWAW9TUVLN,male,native,26-35,0,4,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,wonder who told her,ALT9B8II7LQ5S,female,native,26-35,moderately,AM8OWAW9TUVLN,male,native,26-35,0,4,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,wonder who told her,A1HYMGPYXU97ZN,male,native,18-25,none,AM8OWAW9TUVLN,male,native,26-35,0,4,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,Hahah wait and see what happens,APEB5ERGCYP6D,male,profession,26-35,moderately,A1WOV2JIV5I9VE,female,native,18-25,1,11,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,Hahah wait and see what happens,A3PJ51GS2AKBO6,male,native,26-35,slightly,A1WOV2JIV5I9VE,female,native,18-25,1,11,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,Hahah wait and see what happens,A2T5DC2TXEEMBV,male,profession,18-25,none,A1WOV2JIV5I9VE,female,native,18-25,1,11,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I just haven't been feeling myself.,A10PNSOJ6RSXLG,female,profession,26-35,very,A1WOV2JIV5I9VE,female,native,18-25,1,12,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I just haven't been feeling myself.,ASZFG2YOQA71C,male,native,18-25,moderately,A1WOV2JIV5I9VE,female,native,18-25,1,12,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I just haven't been feeling myself.,ATMTD87KD6UBG,male,native,46-55,very,A1WOV2JIV5I9VE,female,native,18-25,1,12,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,"Sure, what's going on?",AJWS49K6IVRO1,female,profession,36-45,moderately,A1HRHFU7KTS0KW,female,native,18-25,0,9,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,"Sure, what's going on?",A1T02KY1E9YI3I,male,profession,26-35,moderately,A1HRHFU7KTS0KW,female,native,18-25,0,9,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,"Sure, what's going on?",ACDX50KGPE97I,male,native,26-35,moderately,A1HRHFU7KTS0KW,female,native,18-25,0,9,0.7,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,dang that sucks,A1HYMGPYXU97ZN,male,native,18-25,slightly,AM8OWAW9TUVLN,male,native,26-35,1,5,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,dang that sucks,A9ADJ4VENB2JX,female,native,26-35,moderately,AM8OWAW9TUVLN,male,native,26-35,1,5,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,dang that sucks,APEB5ERGCYP6D,male,profession,26-35,slightly,AM8OWAW9TUVLN,male,native,26-35,1,5,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Like in the movies? that's funny,A1HYMGPYXU97ZN,male,native,18-25,slightly,A1HRHFU7KTS0KW,female,native,18-25,1,10,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Like in the movies? that's funny,A6NNTKY436XR8,male,native,18-25,none,A1HRHFU7KTS0KW,female,native,18-25,1,10,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Like in the movies? that's funny,AXKV2UQ5HEG29,male,native,26-35,none,A1HRHFU7KTS0KW,female,native,18-25,1,10,0.7,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"yeah, guess we have to figure it out",APEB5ERGCYP6D,male,profession,26-35,moderately,A1WOV2JIV5I9VE,female,native,18-25,1,13,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"yeah, guess we have to figure it out",A1G1J2M41RWBAS,male,native,66-75,slightly,A1WOV2JIV5I9VE,female,native,18-25,1,13,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,"yeah, guess we have to figure it out",AKXY2ATEM5DC2,male,native,36-45,slightly,A1WOV2JIV5I9VE,female,native,18-25,1,13,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,lol what,APEB5ERGCYP6D,male,profession,26-35,moderately,AM8OWAW9TUVLN,male,native,26-35,1,6,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,lol what,A3PJ51GS2AKBO6,male,native,26-35,none,AM8OWAW9TUVLN,male,native,26-35,1,6,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,lol what,A2BAQ9TNQ0ACXU,male,native,26-35,moderately,AM8OWAW9TUVLN,male,native,26-35,1,6,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,They won't.. I hope,A2T5DC2TXEEMBV,male,profession,18-25,slightly,A1HRHFU7KTS0KW,female,native,18-25,1,11,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,They won't.. I hope,A3IX1RJUNN7R1S,male,profession,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,1,11,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,They won't.. I hope,A1OK974KXKO6FJ,male,native,36-45,none,A1HRHFU7KTS0KW,female,native,18-25,1,11,0.7,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,lucky you,A1T02KY1E9YI3I,male,profession,26-35,very,AM8OWAW9TUVLN,male,native,26-35,1,7,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,lucky you,ACDX50KGPE97I,male,native,26-35,none,AM8OWAW9TUVLN,male,native,26-35,1,7,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,lucky you,A1YSYRDAYFLP0H,female,native,36-45,none,AM8OWAW9TUVLN,male,native,26-35,1,7,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I will wait for your call,A1HYMGPYXU97ZN,male,native,18-25,very,A1WOV2JIV5I9VE,female,native,18-25,0,14,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I will wait for your call,A1GI1OL09X2PA7,male,native,26-35,moderately,A1WOV2JIV5I9VE,female,native,18-25,0,14,0.6,,,,,,,,,,,,,,,,,,,,,
3Y4W8Q93L0GFLVF5FIZ1GHWJ9MFVDH,I will wait for your call,AM0WOQRVW5NSI,male,native,36-45,moderately,A1WOV2JIV5I9VE,female,native,18-25,0,14,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Maybe we can talk later,A2T5DC2TXEEMBV,male,profession,18-25,very,A1HRHFU7KTS0KW,female,native,18-25,1,12,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Maybe we can talk later,ASZFG2YOQA71C,male,native,18-25,moderately,A1HRHFU7KTS0KW,female,native,18-25,1,12,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Maybe we can talk later,AM0WOQRVW5NSI,male,native,36-45,moderately,A1HRHFU7KTS0KW,female,native,18-25,1,12,0.7,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,prob the bus,A39PQOGN8NIWNA,male,profession,26-35,moderately,AM8OWAW9TUVLN,male,native,26-35,0,8,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,prob the bus,A1V9MN88VQ1LEB,male,profession,26-35,moderately,AM8OWAW9TUVLN,male,native,26-35,0,8,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,prob the bus,A1OSRB1Q63XXWZ,female,native,56-65,slightly,AM8OWAW9TUVLN,male,native,26-35,0,8,0.6,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Got any idea?,ASZFG2YOQA71C,male,native,18-25,moderately,A1HRHFU7KTS0KW,female,native,18-25,0,13,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Got any idea?,AXKV2UQ5HEG29,male,native,26-35,very,A1HRHFU7KTS0KW,female,native,18-25,0,13,0.7,,,,,,,,,,,,,,,,,,,,,
3SKEMFQBZ41POPP2Z6AESG71IXC8K3,Got any idea?,ACDX50KGPE97I,male,native,26-35,slightly,A1HRHFU7KTS0KW,female,native,18-25,0,13,0.7,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,whats wrong?,AM0WOQRVW5NSI,male,native,36-45,slightly,AM8OWAW9TUVLN,male,native,26-35,0,9,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,whats wrong?,A1V9MN88VQ1LEB,male,profession,26-35,very,AM8OWAW9TUVLN,male,native,26-35,0,9,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,whats wrong?,APEB5ERGCYP6D,male,native,26-35,slightly,AM8OWAW9TUVLN,male,native,26-35,0,9,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,dang thats bad,AHLS6AZ1VTNH7,male,native,26-35,very,AM8OWAW9TUVLN,male,native,26-35,1,10,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,dang thats bad,A1V9MN88VQ1LEB,male,profession,26-35,moderately,AM8OWAW9TUVLN,male,native,26-35,1,10,0.6,,,,,,,,,,,,,,,,,,,,,
39JEC7537VX5G39RFM4QWBE1OM3VCH,dang thats bad,A1HYMGPYXU97ZN,male,native,18-25,slightly,AM8OWAW9TUVLN,male,native,26-35,1,10,0.6,,,,,,,,,,,,,,,,,,,,,
