"ResponseId","Response","J_WorkerId","J_Gender","J_Literacy","J_Age","Empathy","R_WorkerId","R_Gender","R_Literacy","R_Age","Treatment","ConversationId","Confidence","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","X.13","X.14","X.15","X.16","X.17","X.18","X.19","X0","Round"
"670","3WAKVUDHUXCZR7PVJFMAK3K49C37UR","Ok cool, ill see you then.","A3Q9MCOULHCS4S","female","profession","36-45",2,"A1QOYH3L51XG9Y","male","native","18-25","0","14","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"671","3WAKVUDHUXCZR7PVJFMAK3K49C37UR","Ok cool, ill see you then.","AD317NO9623GZ","female","native","36-45",4,"A1QOYH3L51XG9Y","male","native","18-25","0","14","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"672","3WAKVUDHUXCZR7PVJFMAK3K49C37UR","Ok cool, ill see you then.","A2KT88CZUYJY6H","female","profession","26-35",2,"A1QOYH3L51XG9Y","male","native","18-25","0","14","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"673","3WAKVUDHUXCZR7PVJFMAK3K49C37UR","good luck finding it.","A166A2M31CW2C7","male","native","26-35",2,"A1QOYH3L51XG9Y","male","native","18-25","0","15","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"674","3WAKVUDHUXCZR7PVJFMAK3K49C37UR","good luck finding it.","AALQSXUP26KCF","male","native","26-35",1,"A1QOYH3L51XG9Y","male","native","18-25","0","15","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"675","3WAKVUDHUXCZR7PVJFMAK3K49C37UR","good luck finding it.","AAL9C3HQU74I2","male","native","18-25",1,"A1QOYH3L51XG9Y","male","native","18-25","0","15","HighLow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"676","39K0FND3AIBYX1IKHG783K50X3ZAMW","What's going on?","ADLF8HVS3C7IL","male","native","18-25",5,"A2Z6EQWA4XJQGI","female","native","18-25","2","1","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"677","39K0FND3AIBYX1IKHG783K50X3ZAMW","What's going on?","A2BIZNP74JU80U","female","native","36-45",4,"A2Z6EQWA4XJQGI","female","native","18-25","2","1","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"678","39K0FND3AIBYX1IKHG783K50X3ZAMW","What's going on?","A33HA8ENAW2HOV","female","native","18-25",5,"A2Z6EQWA4XJQGI","female","native","18-25","2","1","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"679","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","Hold on, what happened? I can come home now if you need.","A19D89YNO9Z52K","female","native","18-25",1,"A1L8JYBHOL808M","female","native","18-25","1","1","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"680","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","Hold on, what happened? I can come home now if you need.","A2MMMYB7AE5RQN","male","native","26-35",1,"A1L8JYBHOL808M","female","native","18-25","1","1","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"681","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","Hold on, what happened? I can come home now if you need.","A11MYV3D7SU24J","male","native","26-35",5,"A1L8JYBHOL808M","female","native","18-25","1","1","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"682","39K0FND3AIBYX1IKHG783K50X3ZAMW","Sorry Mom, I'll do it right now","A27M4UQJMN22N4","male","native","18-25",4,"A2Z6EQWA4XJQGI","female","native","18-25","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"683","39K0FND3AIBYX1IKHG783K50X3ZAMW","Sorry Mom, I'll do it right now","A1B76WYZ47BQJ","male","native","46-55",1,"A2Z6EQWA4XJQGI","female","native","18-25","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"684","39K0FND3AIBYX1IKHG783K50X3ZAMW","Sorry Mom, I'll do it right now","A19LVWX8ZLO6CS","male","native","36-45",5,"A2Z6EQWA4XJQGI","female","native","18-25","2","2","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"685","39K0FND3AIBYX1IKHG783K50X3ZAMW","What did he do?","A2DF1NCVJ8V8K2","female","profession","56-65",1,"A2Z6EQWA4XJQGI","female","native","18-25","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"686","39K0FND3AIBYX1IKHG783K50X3ZAMW","What did he do?","A15WCNO32MHBAF","male","native","56-65",5,"A2Z6EQWA4XJQGI","female","native","18-25","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"687","39K0FND3AIBYX1IKHG783K50X3ZAMW","What did he do?","A3DCUNG3XOASX0","male","native","26-35",5,"A2Z6EQWA4XJQGI","female","native","18-25","2","3","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"688","39K0FND3AIBYX1IKHG783K50X3ZAMW","Shit, sorry man it wasn't me though","A2BIZNP74JU80U","female","native","36-45",4,"A2Z6EQWA4XJQGI","female","native","18-25","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"689","39K0FND3AIBYX1IKHG783K50X3ZAMW","Shit, sorry man it wasn't me though","AD317NO9623GZ","female","native","36-45",2,"A2Z6EQWA4XJQGI","female","native","18-25","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"690","39K0FND3AIBYX1IKHG783K50X3ZAMW","Shit, sorry man it wasn't me though","A1IXH2QLUU5BKZ","male","native","26-35",4,"A2Z6EQWA4XJQGI","female","native","18-25","2","4","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"691","39K0FND3AIBYX1IKHG783K50X3ZAMW","I would confront him on it. That's just a shitty thing to do. If you want to break up, break up; don't prolong it.","A12EQIULBHM4HJ","female","native","26-35",4,"A2Z6EQWA4XJQGI","female","native","18-25","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"692","39K0FND3AIBYX1IKHG783K50X3ZAMW","I would confront him on it. That's just a shitty thing to do. If you want to break up, break up; don't prolong it.","A2BIZNP74JU80U","female","native","36-45",5,"A2Z6EQWA4XJQGI","female","native","18-25","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"693","39K0FND3AIBYX1IKHG783K50X3ZAMW","I would confront him on it. That's just a shitty thing to do. If you want to break up, break up; don't prolong it.","A3P6IXUM1ND35A","male","native","26-35",2,"A2Z6EQWA4XJQGI","female","native","18-25","2","5","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"694","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","It's my kitchen, I'll deal with it when I get home.","A166A2M31CW2C7","male","native","26-35",3,"A1L8JYBHOL808M","female","native","18-25","1","2","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"695","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","It's my kitchen, I'll deal with it when I get home.","A219VCQZADQ45W","female","native","56-65",3,"A1L8JYBHOL808M","female","native","18-25","1","2","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"696","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","It's my kitchen, I'll deal with it when I get home.","A2H0I4FX8JHJDS","female","native","36-45",3,"A1L8JYBHOL808M","female","native","18-25","1","2","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"697","39K0FND3AIBYX1IKHG783K50X3ZAMW","haha I get it though","A27M4UQJMN22N4","male","native","18-25",2,"A2Z6EQWA4XJQGI","female","native","18-25","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"698","39K0FND3AIBYX1IKHG783K50X3ZAMW","haha I get it though","AQVXVMX61864S","male","native","26-35",2,"A2Z6EQWA4XJQGI","female","native","18-25","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"699","39K0FND3AIBYX1IKHG783K50X3ZAMW","haha I get it though","A2PZB9LF450MVX","female","native","26-35",5,"A2Z6EQWA4XJQGI","female","native","18-25","0","6","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"700","39K0FND3AIBYX1IKHG783K50X3ZAMW","Sorry, that legit sucks","A15WCNO32MHBAF","male","native","56-65",5,"A2Z6EQWA4XJQGI","female","native","18-25","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"701","39K0FND3AIBYX1IKHG783K50X3ZAMW","Sorry, that legit sucks","A19D89YNO9Z52K","female","native","18-25",4,"A2Z6EQWA4XJQGI","female","native","18-25","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"702","39K0FND3AIBYX1IKHG783K50X3ZAMW","Sorry, that legit sucks","A19LVWX8ZLO6CS","male","native","36-45",5,"A2Z6EQWA4XJQGI","female","native","18-25","0","7","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"703","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","what'd he do this time?","A19D89YNO9Z52K","female","native","18-25",5,"A1L8JYBHOL808M","female","native","18-25","1","3","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"704","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","what'd he do this time?","A2BIZNP74JU80U","female","native","36-45",2,"A1L8JYBHOL808M","female","native","18-25","1","3","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"705","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","what'd he do this time?","A219VCQZADQ45W","female","native","56-65",4,"A1L8JYBHOL808M","female","native","18-25","1","3","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"706","39K0FND3AIBYX1IKHG783K50X3ZAMW","See ya soon then","A23PQPECIUVKHC","male","native","26-35",3,"A2Z6EQWA4XJQGI","female","native","18-25","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"707","39K0FND3AIBYX1IKHG783K50X3ZAMW","See ya soon then","A3HGU6NO6U38IN","female","native","26-35",4,"A2Z6EQWA4XJQGI","female","native","18-25","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"708","39K0FND3AIBYX1IKHG783K50X3ZAMW","See ya soon then","A1Y8KKZE2XHW8X","female","native","26-35",4,"A2Z6EQWA4XJQGI","female","native","18-25","0","8","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"709","39K0FND3AIBYX1IKHG783K50X3ZAMW","Hey, what do you need help with then?","AD317NO9623GZ","female","native","36-45",3,"A2Z6EQWA4XJQGI","female","native","18-25","0","9","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"710","39K0FND3AIBYX1IKHG783K50X3ZAMW","Hey, what do you need help with then?","A82RLSJJXBKE8","female","native","18-25",4,"A2Z6EQWA4XJQGI","female","native","18-25","0","9","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"711","39K0FND3AIBYX1IKHG783K50X3ZAMW","Hey, what do you need help with then?","A19LVWX8ZLO6CS","male","native","36-45",5,"A2Z6EQWA4XJQGI","female","native","18-25","0","9","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"712","39K0FND3AIBYX1IKHG783K50X3ZAMW","That sucks! Thanks for the heads up though!","A340UGIDGIF4W6","female","native","36-45",4,"A2Z6EQWA4XJQGI","female","native","18-25","0","10","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"713","39K0FND3AIBYX1IKHG783K50X3ZAMW","That sucks! Thanks for the heads up though!","A3Q9MCOULHCS4S","female","profession","36-45",2,"A2Z6EQWA4XJQGI","female","native","18-25","0","10","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"714","39K0FND3AIBYX1IKHG783K50X3ZAMW","That sucks! Thanks for the heads up though!","AALQSXUP26KCF","male","native","26-35",4,"A2Z6EQWA4XJQGI","female","native","18-25","0","10","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"715","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","I don't know anything, sorry man.","A219VCQZADQ45W","female","native","56-65",2,"A1L8JYBHOL808M","female","native","18-25","1","4","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"716","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","I don't know anything, sorry man.","A340UGIDGIF4W6","female","native","36-45",4,"A1L8JYBHOL808M","female","native","18-25","1","4","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"717","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","I don't know anything, sorry man.","A19D89YNO9Z52K","female","native","18-25",2,"A1L8JYBHOL808M","female","native","18-25","1","4","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"718","39K0FND3AIBYX1IKHG783K50X3ZAMW","No promises!","AQVXVMX61864S","male","native","26-35",2,"A2Z6EQWA4XJQGI","female","native","18-25","0","11","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"719","39K0FND3AIBYX1IKHG783K50X3ZAMW","No promises!","AC4QN4N0PY7YF","male","native","26-35",3,"A2Z6EQWA4XJQGI","female","native","18-25","0","11","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"720","39K0FND3AIBYX1IKHG783K50X3ZAMW","No promises!","A82RLSJJXBKE8","female","native","18-25",3,"A2Z6EQWA4XJQGI","female","native","18-25","0","11","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"721","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","You should tell him that you know. Then break up with him first.","A2BIZNP74JU80U","female","native","36-45",2,"A1L8JYBHOL808M","female","native","18-25","1","5","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"722","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","You should tell him that you know. Then break up with him first.","A3P6IXUM1ND35A","male","native","26-35",2,"A1L8JYBHOL808M","female","native","18-25","1","5","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"723","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","You should tell him that you know. Then break up with him first.","A1B76WYZ47BQJ","male","native","46-55",1,"A1L8JYBHOL808M","female","native","18-25","1","5","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"724","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","Hey I'm not judging. Keep doing you.","A1B76WYZ47BQJ","male","native","46-55",2,"A1L8JYBHOL808M","female","native","18-25","1","6","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"725","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","Hey I'm not judging. Keep doing you.","A2MMMYB7AE5RQN","male","native","26-35",5,"A1L8JYBHOL808M","female","native","18-25","1","6","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"726","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","Hey I'm not judging. Keep doing you.","A33HA8ENAW2HOV","female","native","18-25",2,"A1L8JYBHOL808M","female","native","18-25","1","6","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"727","39K0FND3AIBYX1IKHG783K50X3ZAMW","I'm just tired and just want a lowkey night. Next time, promise.","AQVXVMX61864S","male","native","26-35",5,"A2Z6EQWA4XJQGI","female","native","18-25","0","12","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"728","39K0FND3AIBYX1IKHG783K50X3ZAMW","I'm just tired and just want a lowkey night. Next time, promise.","A3P6IXUM1ND35A","male","native","26-35",5,"A2Z6EQWA4XJQGI","female","native","18-25","0","12","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"729","39K0FND3AIBYX1IKHG783K50X3ZAMW","I'm just tired and just want a lowkey night. Next time, promise.","ADLF8HVS3C7IL","male","native","18-25",4,"A2Z6EQWA4XJQGI","female","native","18-25","0","12","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"730","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","I'm so sorry, this is a terrible situation for everyone.","A19LVWX8ZLO6CS","male","native","36-45",5,"A1L8JYBHOL808M","female","native","18-25","1","7","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"731","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","I'm so sorry, this is a terrible situation for everyone.","A1QSTGFG23OZHT","female","native","18-25",5,"A1L8JYBHOL808M","female","native","18-25","1","7","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"732","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","I'm so sorry, this is a terrible situation for everyone.","AAL9C3HQU74I2","male","native","18-25",1,"A1L8JYBHOL808M","female","native","18-25","1","7","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"733","39K0FND3AIBYX1IKHG783K50X3ZAMW","What do you think we should do now then?","A231ZFAME6FLN","female","native","36-45",4,"A2Z6EQWA4XJQGI","female","native","18-25","0","13","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"734","39K0FND3AIBYX1IKHG783K50X3ZAMW","What do you think we should do now then?","A19LVWX8ZLO6CS","male","native","36-45",3,"A2Z6EQWA4XJQGI","female","native","18-25","0","13","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"735","39K0FND3AIBYX1IKHG783K50X3ZAMW","What do you think we should do now then?","A171S8E9IFSHH2","male","native","26-35",2,"A2Z6EQWA4XJQGI","female","native","18-25","0","13","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"736","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","Just tell me that you're upset instead of acting like this.","AD317NO9623GZ","female","native","36-45",3,"A1L8JYBHOL808M","female","native","18-25","1","8","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"737","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","Just tell me that you're upset instead of acting like this.","A82RLSJJXBKE8","female","native","18-25",5,"A1L8JYBHOL808M","female","native","18-25","1","8","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"738","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","Just tell me that you're upset instead of acting like this.","A3HGU6NO6U38IN","female","native","26-35",5,"A1L8JYBHOL808M","female","native","18-25","1","8","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"739","39K0FND3AIBYX1IKHG783K50X3ZAMW","Okay, I'll talk to you soon then","A12EQIULBHM4HJ","female","native","26-35",2,"A2Z6EQWA4XJQGI","female","native","18-25","0","14","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"740","39K0FND3AIBYX1IKHG783K50X3ZAMW","Okay, I'll talk to you soon then","AQVXVMX61864S","male","profession","26-35",2,"A2Z6EQWA4XJQGI","female","native","18-25","0","14","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"741","39K0FND3AIBYX1IKHG783K50X3ZAMW","Okay, I'll talk to you soon then","A31VXHO41OL64M","male","native","26-35",2,"A2Z6EQWA4XJQGI","female","native","18-25","0","14","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"742","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","What do you need?","AC4QN4N0PY7YF","male","native","26-35",2,"A1L8JYBHOL808M","female","native","18-25","1","9","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"743","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","What do you need?","AD317NO9623GZ","female","native","36-45",3,"A1L8JYBHOL808M","female","native","18-25","1","9","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"744","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","What do you need?","A15HH69K0VGFQ","female","native","26-35",4,"A1L8JYBHOL808M","female","native","18-25","1","9","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"745","39K0FND3AIBYX1IKHG783K50X3ZAMW","Damn, where was the last place you saw it?","A2MMMYB7AE5RQN","male","native","26-35",5,"A2Z6EQWA4XJQGI","female","native","18-25","0","15","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"746","39K0FND3AIBYX1IKHG783K50X3ZAMW","Damn, where was the last place you saw it?","A231ZFAME6FLN","female","native","36-45",2,"A2Z6EQWA4XJQGI","female","native","18-25","0","15","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"747","39K0FND3AIBYX1IKHG783K50X3ZAMW","Damn, where was the last place you saw it?","A1Y8KKZE2XHW8X","female","native","26-35",5,"A2Z6EQWA4XJQGI","female","native","18-25","0","15","HighOnly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"748","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","that's the worst! i'm sorry","AAL9C3HQU74I2","male","native","18-25",5,"A1L8JYBHOL808M","female","native","18-25","1","10","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"749","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","that's the worst! i'm sorry","A2BIZNP74JU80U","female","native","36-45",2,"A1L8JYBHOL808M","female","native","18-25","1","10","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"750","3D8YOU6S9FGGN7BQ05HIEPK8E1K6US","that's the worst! i'm sorry","A1HHT4MFOX3MAY","male","native","18-25",5,"A1L8JYBHOL808M","female","native","18-25","1","10","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"751","3FTOP5WARGKCVGEHMHXNYM16KNT0JS","I bet it isn't that bad and I'll help clean up when I get there.","A3PNCUDQAOHW8H","female","native","46-55",5,"A3PRZRK9IC5CBI","male","native","36-45","1","1","Default",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
